"est...c..sound.files...","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf","xc.dim.1","xc.dim.2","xc.dim.3","xc.dim.4","xc.dim.5","dtw.dim.1","dtw.dim.2","dtw.dim.3","dtw.dim.4","dtw.dim.5","min.cc1","min.cc2","min.cc3","min.cc4","min.cc5","min.cc6","min.cc7","min.cc8","min.cc9","min.cc10","min.cc11","min.cc12","min.cc13","min.cc14","min.cc15","min.cc16","min.cc17","min.cc18","min.cc19","min.cc20","min.cc21","min.cc22","min.cc23","min.cc24","min.cc25","max.cc1","max.cc2","max.cc3","max.cc4","max.cc5","max.cc6","max.cc7","max.cc8","max.cc9","max.cc10","max.cc11","max.cc12","max.cc13","max.cc14","max.cc15","max.cc16","max.cc17","max.cc18","max.cc19","max.cc20","max.cc21","max.cc22","max.cc23","max.cc24","max.cc25","median.cc1","median.cc2","median.cc3","median.cc4","median.cc5","median.cc6","median.cc7","median.cc8","median.cc9","median.cc10","median.cc11","median.cc12","median.cc13","median.cc14","median.cc15","median.cc16","median.cc17","median.cc18","median.cc19","median.cc20","median.cc21","median.cc22","median.cc23","median.cc24","median.cc25","mean.cc1","mean.cc2","mean.cc3","mean.cc4","mean.cc5","mean.cc6","mean.cc7","mean.cc8","mean.cc9","mean.cc10","mean.cc11","mean.cc12","mean.cc13","mean.cc14","mean.cc15","mean.cc16","mean.cc17","mean.cc18","mean.cc19","mean.cc20","mean.cc21","mean.cc22","mean.cc23","mean.cc24","mean.cc25","var.cc1","var.cc2","var.cc3","var.cc4","var.cc5","var.cc6","var.cc7","var.cc8","var.cc9","var.cc10","var.cc11","var.cc12","var.cc13","var.cc14","var.cc15","var.cc16","var.cc17","var.cc18","var.cc19","var.cc20","var.cc21","var.cc22","var.cc23","var.cc24","var.cc25","skew.cc1","skew.cc2","skew.cc3","skew.cc4","skew.cc5","skew.cc6","skew.cc7","skew.cc8","skew.cc9","skew.cc10","skew.cc11","skew.cc12","skew.cc13","skew.cc14","skew.cc15","skew.cc16","skew.cc17","skew.cc18","skew.cc19","skew.cc20","skew.cc21","skew.cc22","skew.cc23","skew.cc24","skew.cc25","kurt.cc1","kurt.cc2","kurt.cc3","kurt.cc4","kurt.cc5","kurt.cc6","kurt.cc7","kurt.cc8","kurt.cc9","kurt.cc10","kurt.cc11","kurt.cc12","kurt.cc13","kurt.cc14","kurt.cc15","kurt.cc16","kurt.cc17","kurt.cc18","kurt.cc19","kurt.cc20","kurt.cc21","kurt.cc22","kurt.cc23","kurt.cc24","kurt.cc25","mean.d1.cc","var.d1.cc","mean.d2.cc","var.d2.cc"
"Full FeeBGWT_051022__1_2xx_02_111_fee2.wav_1",1.61027856393144,4.61818181818182,4.19090909090909,6.62727272727273,2.43636363636364,0.055,0.0251428571428571,0.0801428571428571,0.055,7.6437442817369,74.9078360348876,0.773624455466626,0.929519080158883,0.719098692233755,0.185598129756072,5.12377816901408,4.15275,6.72525,2.5725,1.54285714285714,6.65175,4.15275,-22.7181818181818,4.24030872483221,0.0136971902897789,-0.0130857714007207,-0.0278090090045004,-0.0337392433619493,0.00416983561398343,1.39147534061253,6.47366223808551,-9.26471159403537,-3.90500061823202,-0.243896088712746,61.7713661413085,-19.0657541770938,-25.9358847923416,-0.909582200035913,-13.8703005865423,-2.62940533782125,-12.3026137670443,-7.23534581876304,14.1359248045222,-12.4350048339382,-15.3053267020891,4.6751224965782,-11.7855277006423,-15.7613249879187,-6.64690081864889,-6.94087429490489,2.89118749132421,-11.3670751139047,-17.5372211885235,5.72518712463709,-14.6580490629207,-19.9275157463916,-4.27266501002382,-4.73468593822226,-8.83033234464467,70.3422177103494,-8.17727561838239,-15.19290378804,7.67387501363041,2.97172629244082,10.6710586506957,3.07660103100713,7.1159484900781,27.1579812496602,0.300359537209386,-4.74502650611642,16.2827007360766,2.77653297146758,-5.84485767171035,8.84152232754106,7.09742052650888,19.5427044832267,9.00525112647459,-0.822041468686352,26.4318827484538,2.92664400580034,-1.82394883851202,7.9441879257124,10.5405913012275,6.76204712598734,64.9693898084816,-12.763638452855,-18.6182242088722,4.30859418320374,-3.91301536480753,5.59178822269178,-7.40839941123905,1.8970236655749,21.3177849006647,-8.12162434084316,-11.7222248162633,11.494895549664,-5.31485525836947,-9.20321720258518,2.34356467190968,1.18635316825044,12.2611183826673,-1.79648483600132,-8.10968025879698,16.0692075575322,-5.91542164020739,-12.3143324470898,1.56856276570311,5.76323402995126,-2.01583981718371,65.0890097866981,-12.801517520242,-18.8321732841527,4.29560982142034,-4.93551821133957,5.34509458455541,-5.67343088952356,1.33811009320729,21.1041340937868,-7.80183123516103,-11.569492043234,11.1528016570024,-5.33349100842615,-10.0224712853398,1.92334693491017,0.983368855487119,11.5076221452353,-2.21224657589377,-8.71057149650232,16.1057020784084,-6.40762972756399,-11.6458234375036,1.92418436613849,5.0079512849441,-1.79955858556331,3.45726540164481,4.8396840145842,3.7475256518116,4.80139143856241,17.6642960093873,7.97561902665469,23.2483987027197,8.91450496754247,9.40579714349088,7.55705946132541,3.74073011790717,10.3619579058039,15.8967944049715,7.49368296342322,20.0786125817088,10.7995473162555,21.9043907595063,15.7926858923545,12.4831706726849,21.1544714513796,20.4642071565924,25.2091815254572,8.62341947282226,14.6125175724224,15.2447693348004,0.547891418864052,-0.256918233269499,-0.85212676445257,-0.315668210943447,0.035036416035817,-0.648530021719993,0.343494524739315,-0.773489924097145,-0.104892228428563,0.65668803912632,0.610300813868796,-0.123142710260281,0.222925732869373,-0.384192356237073,-0.240540348768998,-0.0973619955078987,-0.166156438313264,0.0316432060483096,-0.368125844042237,0.105920073274989,-0.0953116060313795,0.385039627340792,0.235091830047974,-0.961275715566805,0.261556614672639,3.15022530784776,2.77181214071587,4.24189649823989,2.21080574245376,2.05631666217173,3.19123443189546,1.62061916170879,3.25058953013326,2.13612510291965,3.29991218788722,3.86895891773592,1.7445341989878,1.87176346382432,1.95831123791876,1.92491320036033,2.11974783041494,1.75796512390747,3.28973729108249,2.70806467840804,2.81181710647435,2.20718880067459,1.99438055348859,2.35855251673276,3.41960576445786,1.92711243314473,-97.3491498050976,51426.3746307511,1639.57440638607,6730386.08717144
"Full FeeBGWT_051022__1_2xx_02_112_fee2.wav_1",1.60700454912879,4.2,4.11428571428571,6.62857142857143,2.51428571428571,0.0547826086956522,0.0243478260869565,0.0897826086956522,0.0654347826086957,8.71321647118358,93.4432873070556,0.757673177797765,0.907492143272382,0.68758245601969,0.169155153803752,4.59375,4.07925,6.65175,2.5725,1.37142857142857,6.57825,4.22625,-16.8,4.16656208053691,0.0384065436992925,-0.00256416495657339,-0.0482789257980916,-0.0385033631253081,0.0125929983694463,-4.67456985218148,4.02444711015322,-10.7311701435801,-4.3992611608661,3.21467065120969,53.6029808877376,-18.3208537261077,-21.3251844061315,-1.61873907228722,-11.6952441971416,1.92789648156157,-18.0223923458488,-3.30658431033757,15.8661039876635,-19.2907940599125,-16.3035011993727,4.68696439690585,-14.0813609423096,-13.0248284228817,-9.88501545585633,0.173844729917393,-0.826428610492283,-16.2194341796521,-15.3032365124593,3.00504810395664,-15.409357860236,-15.3027048503103,-7.99048870861372,-4.17909195279892,-11.4366478619702,68.8872561840612,-5.92423152159667,-11.5607416189345,12.424865995834,5.87430016467989,9.25338885831292,-1.02289260348521,5.72873705944305,29.2993252053699,-10.1323812643706,-5.02246967435878,15.6055738701584,7.73736707024538,0.180454846099406,12.5576943687374,13.2835968952468,19.6761246361645,2.01491418318541,-0.940924301866351,25.3089004671748,4.66561732583719,0.0520309369383226,6.06670941103117,12.3191765284465,8.77908996778261,61.8091626757098,-13.0444350480808,-17.2161173366189,5.57925347011908,-2.93540433344354,5.83114250707399,-8.61248255643412,1.19547901361834,24.2528659064415,-14.334698594705,-10.6154582659388,10.5885984106717,-2.877351897119,-5.65932797851164,-1.61659882791463,5.22502011926413,10.7794027054986,-8.76019768461625,-8.00169365559391,13.1163704277936,-1.16004134713143,-7.66194052398698,-0.528074761459255,4.25978274483387,1.28226016633132,61.4889981746346,-12.7040525338047,-16.8984803426743,5.53340296696403,-2.63128098588468,5.94942732574966,-8.98182899335686,1.29406170394817,24.0353099775459,-14.2044213454983,-10.5171806556117,10.2150197852806,-2.01724128575385,-5.8409762307355,-1.6809261602969,5.20774881452324,9.3565393847976,-7.56873401148487,-8.09089917138011,13.5952084659181,-1.83446430116883,-7.60144195251177,-0.63511064442303,3.95725266515826,0.430933704486574,13.3833626885636,6.73632039301522,4.43615712042808,10.7838401888743,20.4204689448684,2.04014194009864,20.1315892873686,3.39773686634203,7.93656712478701,3.49051860773223,6.35259457106753,5.55018598558502,20.8168382101832,8.54762622057603,30.4499900192159,9.93163104309833,20.9971551915966,28.7693486034164,11.0436262673775,25.357175007694,21.3707046725275,11.1933094146737,8.2021574363934,10.5498598685618,21.5994538771181,-0.219527056869328,0.496030626501994,0.605531578562049,0.0921300369521948,-0.00891044664677086,-0.25419523618976,-0.23258524001739,-0.126999816167462,-0.745046182937381,-0.142689596480527,-0.0141994497967642,-0.176554479965663,-0.0853535387614313,-0.268142403989391,0.756178694137371,0.33548248754023,-0.406574119206501,0.15029519361398,-0.00397640748881175,0.226134847975104,-1.07654868875375,0.0357233719657201,-0.103741635436064,-0.218979749269002,-0.708583171578801,2.35485831445325,2.77257731113015,2.78130173990963,2.35979532276688,2.27361645752936,3.49131631365692,2.41759456488029,2.70540384558615,3.57176573084956,2.93419337680604,2.74926941145627,2.54420544564194,2.86158560619382,2.47244856380432,3.15191836083428,2.42678740581973,2.67163337744932,1.71300065440341,2.26766752838803,2.70224000005903,3.6332407713238,2.75520889638972,2.71342592930209,2.86595005450825,3.03505931570572,-89.242664952216,45002.3660528198,1536.51006584764,5504468.09954661
"Full FeeBGWT_051022__1_2xx_02_113_fee2.wav_1",1.50863168840281,4.28181818181818,4.2,6.61818181818182,2.41818181818182,0.0487142857142857,0.0235714285714286,0.0801428571428571,0.0565714285714286,7.82535377089988,73.5253295060751,0.728908613669823,0.929162515220925,0.67727456084365,0.140894776488112,4.73246830985916,4.07925,6.94575,2.8665,1.20512820512821,6.65175,4.07925,-23.3863636363636,4.24030872483221,0.0220895779135311,-0.0263783617609918,-0.0427754608361816,-0.0320574657659052,0.0164266182416226,-2.83073370037271,0.759855485166915,-10.9269080985742,1.01348801329644,-0.550820119451142,63.4168555586223,-18.139058555618,-24.0943849964669,-4.09756959867081,-15.8819343864892,-0.343407035567798,-13.7229034866029,-7.1801962217156,12.6521221657073,-22.4336625429354,-18.5670228580102,5.61731594283767,-10.4135058951352,-13.8647554044809,-7.81929910553403,-2.39534148481387,0.190618894428936,-14.2753664826124,-16.264534221239,0.748759571174589,-12.7219499796617,-16.8614111376715,-3.94151273532168,-6.67855688837966,-11.8913604631132,74.3146487118117,-5.44888069151481,-14.4854882781111,11.2869059239126,4.24161598838802,11.840745601317,7.31139132175299,9.15047513749261,31.4982927548185,-6.66516504841348,-2.13977140799388,19.0302943945413,8.15841103359107,-2.30135978159832,7.86135285604182,15.0912997064516,15.813078291271,2.21666722212754,3.27880626496624,20.6064974313169,3.87424491321758,1.54439660036209,11.7820002722843,14.6967062757226,11.3522295915324,67.0259243306595,-10.6111041032311,-18.1125472139577,7.16875892542261,-3.94488645752027,5.67386921625202,-6.78124537880394,0.302723629742506,23.8353814749218,-17.1274273518073,-11.5849860875036,13.8980072520626,-0.660934694212952,-8.01148012980199,-2.75381953178446,6.39298414224711,8.91456289962131,-8.20706683243455,-9.15291441776327,15.4360260161116,-5.26194708012863,-9.01062503484356,4.83763735843705,4.54360765941422,-3.01343716823767,67.6228906056893,-10.9966044185322,-18.407103473673,6.19885561730881,-4.72829320446487,6.15945411596904,-5.1140674045329,0.319814537458066,23.1923201781611,-16.7911465765774,-11.4549604186602,13.2705615680363,-0.347070508722291,-8.18431241334907,-1.94750261285286,6.83917706524818,8.35474522728616,-8.04347951357221,-8.06154144508015,14.323407051508,-4.34562461390718,-8.35279925386841,4.12920490101027,4.96537050620593,-2.64788227851012,6.91102986051886,6.6710196947688,5.86205703246752,11.6417349128482,26.0678250663676,9.11790694382836,36.8224181245299,13.0577377050072,17.856001686509,13.4954505013368,19.8009682908294,10.8246322688195,17.3942336200828,6.78869642888826,19.5506090972999,21.3636560468128,13.9007846584292,13.2369771558315,20.8918117585093,19.6770834050929,27.6440637101441,22.5568489983931,14.7661530172881,23.5082610503759,23.1280168040599,0.53342842858605,-0.614566778344299,-0.48736266595678,-1.23931669764321,-0.281676637672595,0.0729084205033481,0.598656601422506,0.119263733547404,-0.548898987655762,0.594856979325515,0.202627291252855,-0.54075358389795,0.0814071109851704,0.0691618017330838,0.516506863735741,-0.127831461098421,-0.319279668221581,0.534191988834817,0.673766958196198,-1.36610870514569,0.131835502005452,0.267861579723952,-0.377866549021704,-0.179854033586102,0.566147574458987,2.47225028025495,3.24621800005434,2.47024345197952,4.16542318652914,2.32605848654456,2.1451670321148,2.07767216847486,2.70857748151477,2.94658988647109,2.70350767692288,2.16138932064107,2.62966229861927,2.12568675232306,2.87434363715413,2.04053269009972,2.00628587851438,2.29752027146441,2.84164759313908,2.80602984288921,4.72398513359471,1.60620289468754,2.02047760285442,2.30869767891933,2.51669562365595,3.70351600673977,-102.70502407629,53215.8361282359,1624.26296249438,6781507.3005568
"Full FeeBGWT_051022__1_2xx_02_115_fee2.wav_1",1.48753026452537,4.27272727272727,4.16363636363636,6.50909090909091,2.34545454545455,0.0502857142857143,0.0267142857142857,0.0848571428571429,0.0581428571428571,6.87267998170225,54.6061308000307,0.757735726374687,0.928755357337729,0.703751115316686,0.160061379305403,4.61652464788732,4.07925,6.57825,2.499,1.14705882352941,6.57825,4.15275,-22.05,4.24030872483221,0.0076435625937637,-0.0122572535590379,-0.0497768508850019,-0.0226150927414483,0.00727127354291204,-3.8078710461327,2.27314386790551,-8.7268707129115,-5.17265144100862,0.172974255518725,61.9979851622791,-18.0913346792676,-25.8736764516853,0.940685053813601,-13.7546539219096,-3.07780554487821,-13.0766036470361,-6.11267960578704,15.4524166360751,-21.3469374281003,-19.9326111543121,4.03181059175499,-17.0155670897239,-12.5334412686462,-6.64867989287225,-6.89615046687767,-3.30776728258046,-14.4590710560974,-25.7347921452961,1.86091405789447,-15.7711196883895,-17.0817763836333,-8.49765956153438,-3.17251546948691,-15.1700852002491,70.6226417346113,-6.87805729471489,-13.3963532235231,9.94714735759493,6.02842785488853,5.49352464662332,7.21072845830587,12.1754654600825,31.8463690195237,-3.71504063181925,0.474109527862425,19.551098962569,2.13424318310164,7.67605578722012,10.3941520998594,13.5555160001049,16.1469090392153,6.63592986177651,-1.40210568111442,24.8042127838116,14.0289386895177,-1.60003270874579,7.42637781710887,15.6439281866803,7.33629405749578,67.372283543548,-10.4393381258141,-19.3727959064802,6.56563142561657,-4.72986045751136,1.65317791565759,-4.21269069078515,4.27366115085536,21.9155257035287,-15.0854569130845,-9.63985302492155,10.9759360691014,-4.65968158599804,-5.02626485736353,0.820339661669955,3.96573564860489,4.79837529819152,-1.14925853712663,-7.60861087548402,12.5958105215136,-0.228308057510479,-8.72913706686143,-0.324033501602203,7.90372548346319,-1.41131552406099,67.1018545157555,-10.6324842571664,-19.563876052012,6.37038785708092,-4.08804928070613,1.52248772875991,-3.82422380371814,3.68490154632021,22.1369742705142,-15.0022746678408,-10.2471084213457,11.3549329907541,-5.54038815511577,-4.68223814682765,0.999766501825505,3.67565699818638,6.32802314961656,-3.02544992406108,-9.52897028238379,12.3660399432907,-0.785338097518551,-8.65299285565985,-0.264178437186972,7.65439052308435,-2.74814677411146,3.12867713226461,5.04314472267723,6.20615247966432,4.7263203749342,24.9782665111215,3.16654973455183,29.3629312459328,19.7934390504834,11.9527827931783,13.7590741968981,16.3587665166869,11.7211298255344,20.4573993561851,27.8664200335947,15.9759405560966,35.1291921308298,31.2445348949084,33.2488625111776,34.522850375908,30.5752184651566,70.6235128045403,20.0074145941668,23.2137677250409,18.7218252568249,44.1632812165032,-0.61201256635097,-0.774753438762185,-0.0245037699199616,-0.352129166650381,0.281629441848853,-0.320385021904286,0.166672890470957,-0.389982880072656,0.614508549852088,1.01869794106839,0.270013756216087,0.277538589550834,-0.774369193824561,0.441018067584431,0.406227507506051,-0.0783427252507621,0.245272757167427,-0.445592025115134,-1.04154131699617,-0.0201505332985139,-0.164176271150667,-0.158481368282104,0.0208449301741098,-0.405551535966496,-0.283108275919114,3.07998774843042,3.76748036621422,3.27232204505265,2.52312608526927,2.23753659458316,3.11630979556132,2.29998055610457,2.53302851685866,3.69090887261002,4.55452513334838,3.75953445165517,2.77537425565881,3.13359301503402,2.10957910780556,2.31109947776854,1.76708142897027,1.68985081570429,1.85237872138255,3.10914620675556,2.26761387197947,1.81856714804182,1.78350300571564,1.72078887686194,2.61901667586028,1.70757164938409,-102.176552724784,53778.1707247602,1604.00742195855,6929280.82283995
"Full FeeBGWT_051022__1_2xx_02_116_fee2.wav_1",1.55923101242805,4.175,4.125,6.51666666666667,2.39166666666667,0.0507692307692308,0.0230769230769231,0.0753846153846154,0.0523076923076923,10.8329344550902,142.822491446606,0.726292156719817,0.920209132342935,0.668340675362622,0.150998460308803,4.34254746835443,4.07925,6.57825,2.499,3.05882352941176,6.50475,4.15275,-19.6,4.16656208053691,0.0447531826524123,-0.0499920894364799,-0.03114578068018,-0.0261024670619625,0.0232509944465507,-9.04203601196442,0.350716592493059,-9.32058352572183,-5.32335885097425,2.0394639134518,55.0694006762772,-17.7635012602824,-27.521967136248,-9.63437963049217,-15.0259219874071,-2.91579808161397,-12.0579078928666,-3.10437271338165,19.9489087927655,-18.1386387190796,-23.1586842747668,1.85963360659174,-8.29184833009012,-16.996326397895,-12.3123933316149,0.392739630336347,-1.95835824626526,-10.2787671577701,-14.5248811144554,5.86140547912836,-15.3847687423896,-18.3580016523728,-1.90128831602937,-2.20534347218912,-10.3252333237152,70.3336327887026,-5.68241018864581,-15.159356390434,9.02257634431029,0.909341903687922,10.0037942407723,5.22823680324935,10.1570714392379,34.6076602410265,-6.17282371158453,-8.72863719556531,19.6447368820038,8.42591252154071,0.566243799884945,9.97936094417818,16.010976015639,19.6655983309883,2.45302880939696,-0.879299292487485,18.3398358170388,4.65553816685141,-4.9979488669513,9.48679512627154,19.7694870264704,6.18484157765452,66.0186332934476,-9.50291057535614,-18.7154371441354,1.71116809438339,-5.4197960505165,6.22766378359416,-5.58662722728922,1.81461403162451,27.1263790760574,-13.7628389859,-17.2353172758071,9.10582535401698,-0.16488701338617,-8.51657548692681,-4.5567958784217,6.68597784186437,10.6974020872824,-3.98262705508355,-9.04734332248255,12.0970647395965,-3.57501794448291,-12.8543572549926,2.60770119700351,7.98603393451721,-1.6004098209466,65.1549226284666,-9.97289027700325,-18.972860631881,1.80746618218198,-6.52009463681217,5.77865221471006,-4.17885509687724,2.15720341093822,27.2130991959315,-13.1662838353644,-17.0673295038851,10.5085878214554,0.181821950204714,-8.2429567299985,-3.57079133629618,6.98775887284512,11.1886336715514,-4.14325489709236,-8.5013016327102,12.0475786767382,-4.59716406937391,-11.8824065566777,3.05304864448059,7.56546553365551,-1.84345930892612,10.2985769775358,6.13107571249695,4.74327371307377,10.2785443330291,16.6375919183073,7.5865168406316,22.4780912709114,7.27188302284732,9.90047017343637,10.1777869470479,11.0834355463812,20.3164574794842,25.1837563728794,19.9006034000964,30.7557732025818,13.7247685887314,24.0307520819992,8.51703272850502,11.6529923970492,10.5765953150168,31.7905023124242,13.9398035831934,7.61216111201063,27.412962855826,14.6289217038503,-0.736527327235265,-0.943433934444637,-1.31969676784797,-0.532999366551281,-0.248105525535176,-0.943312657026461,0.256510640276799,0.650221069190078,-0.0568709307803966,0.584560641016781,0.467079800135942,0.36453915141677,0.119416923602545,0.0286503442199856,0.670908837110757,0.507287617628776,-0.22923606151083,0.0889636387243395,0.307307969487404,-0.0279259727044539,-0.255730365277905,0.347391697676113,0.543215375645376,0.17096632134874,-0.145954593187946,2.89770628607999,3.51947875058429,5.60321037966396,4.4096674441335,1.98730160459567,3.62633989577096,1.7029358074388,3.0473431577685,2.93000711868814,2.5290312730971,2.65840050060503,2.22947997667998,1.6322381420486,2.08209138365829,2.84284311433702,2.38088843440809,2.85532117149494,2.21950328812818,2.12696545775978,2.08024385749524,1.94798369989591,1.94609399813065,2.83367873089038,2.53609377183708,2.78809050473066,-96.9067280488275,52802.126325787,1652.70049201015,6874060.4968741
"Full FeeBGWT_051022__1_2xx_02_118_fee2.wav_1",1.7047285587311,4.12666666666667,4.04,6.57333333333333,2.53333333333333,0.0615,0.033,0.0975,0.0645,13.7350262038184,240.554628843816,0.793108448973989,0.90349461587677,0.716569213454375,0.221443046327532,4.28737871287129,4.00575,6.65175,2.646,1.11111111111111,6.65175,4.15275,-16.66,4.16656208053691,0.0219430265021772,-0.00728377353138923,-0.0145480180554447,-0.0215457846940133,0.00188167912052224,-6.99329978977448,1.73816471445822,-5.52484108754854,-2.89117238802093,-0.70173356127055,56.8361872706653,-19.9936125714214,-27.2391647690065,-15.7050272010311,-14.5124385452598,-3.14774307961084,-12.9495179628121,-2.06155117434028,14.3394966041039,-18.0335130326849,-14.7596622471677,-6.53713473493501,-17.7589778459661,-6.62771732985515,-7.42336118589571,-9.02711994002548,6.55276779363141,-9.5451950806907,-13.7477538482468,2.46074262538576,-7.17457051070961,-15.1805939568007,-9.66172110382643,-5.40090821232806,-7.43168413576285,66.489621789962,-7.83859032691705,-16.9520111075447,7.19465080389458,3.91199764609465,8.99076836256172,2.17293633211399,12.0192255294547,31.1474226044064,-2.61034343907662,-2.33744906927348,7.71387026086538,4.82524890080328,7.29747148269509,5.51800482943129,6.47231390553079,17.3879545344754,6.96400934913157,-0.844053771015508,16.8740267555577,6.89936359460801,-0.9354475694182,8.35933766910809,12.171769228795,7.12886617885769,61.6708191063789,-10.6927192333205,-22.0006891563439,1.2161671339361,0.145044371176451,5.17568527193513,-9.48763494707839,3.85119716112632,23.5706415686922,-11.7276643996184,-8.73578143380439,2.75940446542943,-6.3523735340656,1.39938228762117,-1.19735440709107,-0.482480191206094,11.6680060648708,-3.00393324080045,-6.88051684607174,8.48436428379591,-2.08362386308247,-9.01685960701108,2.15558091292493,4.72998753582968,1.43080741456982,61.9111478676441,-11.0505625557583,-22.1736286871223,-1.0766466007637,-0.492732124808441,5.11948837030716,-6.8586049631191,3.97663377399673,22.97778431111,-10.814408893507,-8.52667334435508,2.37263173010082,-6.46633921908473,1.52326842958018,-1.06488806239504,-0.399827000308526,11.7121548882395,-2.88293540664039,-7.11568592125004,8.25824866009854,-1.55835986443172,-8.48068701945033,1.26735508473865,4.17921701586492,0.943661166845055,4.93455302889461,3.62656428362521,4.52812351481192,38.937425086438,10.3198531743128,4.77592574261869,22.7579408409641,10.8035550951616,9.69255650666063,13.9609679341292,10.7217187297633,7.08564683452799,16.5483577094845,6.07028370183489,10.9251457771641,10.5073159498153,5.63571241860492,12.6920316123155,9.07664392072902,10.3829143476229,8.50678269597711,9.10029363943773,18.1821183118072,13.2326730002829,12.6589193517701,0.00693433532634234,-1.2134032510707,0.0732884880715112,-0.408213608955411,-1.52837737425521,-0.48094562693251,0.432128362513527,0.242082539368954,-0.747922878184215,0.571720866893183,0.0925239606632603,-1.24543784045514,0.151642502638537,-0.122413913516782,0.168306315535272,-0.301563437596058,0.446805499800637,0.488432800990641,-0.182052798314911,0.27341237060388,0.637335259744942,0.0791203697690648,-0.568635706618949,-0.548289942042233,-0.364142319609145,1.98184691730791,6.25348547134239,2.45660427845872,1.73381646149615,6.27790471515649,3.99223102608884,1.64926963229064,2.37851103888869,3.37077246186285,2.36932641169498,1.92812322343225,5.27140067865095,3.13404013256055,3.22261447838315,2.34018404819743,2.94542966256124,2.95057439413145,3.05258640511649,2.26664498679667,2.45452584774104,3.05441391305622,2.72969761868122,2.80969506409155,2.90639870697792,2.19239376570852,-86.686429086363,48051.1055487273,1597.82670923937,6216858.95583648
"Full FeeBGWT_051022__1_2xx_02_119_fee2.wav_1",1.8072532680239,4.1,4.03076923076923,6.55384615384615,2.52307692307692,0.0550588235294118,0.0321176470588235,0.0841176470588235,0.052,13.1662614073117,209.855435465865,0.798968196143073,0.913923660898727,0.73019593876073,0.239380592748021,4.21343023255814,4.07925,6.57825,2.499,2.23529411764706,4.15275,4.15275,0,4.16656208053691,0.0259347424884145,-0.0400008387916017,-0.00309608352148131,-0.0281654627752617,-0.00193047732513577,-13.0140400722943,-2.14137736267849,-10.1497358935234,-18.0421542307972,12.665419065886,57.3256549218475,-19.351446938095,-29.876556788125,-11.209672374431,-8.67365735478954,2.648362458571,-9.30753331795311,-10.0517610057991,15.5386664343433,-18.8609709788635,-15.9832558483997,2.20913358065008,-11.3153954287514,-13.4672618092063,-16.7784426824224,-5.60280637541254,2.59522118967085,-8.42811058815325,-13.1254358297632,-2.67960872083553,-8.6344425093966,-17.1509804330223,-7.29705393395456,-4.35900920687674,-7.02446163512627,66.8038726262084,-6.30230682634451,-17.6469431003225,1.21245904520305,1.40913812377167,17.9737597422587,1.6655582521836,3.02493299677521,31.0824811071147,1.84805727806763,0.540116370776307,15.4329182547662,6.74871583786981,1.59427538505608,3.12433333921271,6.1704929280209,18.1281455782973,11.1603894524513,9.89518590729589,14.576415980215,7.30804226383336,5.19765415857774,6.76098109483992,8.96304941531315,8.33157269770803,61.1302424930849,-11.3212314105595,-22.0685117082386,-5.4939818683349,-3.80121757212712,8.04663541084626,-2.69376349112512,-2.82111680077167,22.2952475990749,-8.04066812596356,-7.66185206506901,8.90617331200313,-2.91102676243531,-7.5406797694054,-6.2186663913154,-8.3480135798595e-05,10.6886061895221,-0.516335867353953,-4.37599872180109,7.49857013309567,0.296711927146543,-6.87410167256472,-1.2298093190783,1.74359766536932,1.87049907729574,61.5249045521925,-11.2398879038958,-22.0868982794209,-5.22630829942686,-3.34369347274773,8.78024564189934,-3.02208428081951,-2.80927278166759,22.8019384385984,-8.14522334216432,-7.92152678964914,8.95009720110962,-2.70024659294266,-7.47313824513176,-6.30066757433157,0.244998285177589,10.3055368465888,0.325803491526461,-2.825683374513,6.55698610181193,0.0547485596161548,-7.40993528937543,-0.925498519438072,1.70349101230286,1.9319530682026,5.32664887707297,6.19382678487424,6.02424063819677,8.18174904109962,6.35346127604556,12.8334011128119,8.8041792535545,7.54759289085488,10.7837330566128,20.3500908578893,15.7533758758952,11.5246899244048,20.1099165428092,11.2827987304621,18.4953393663922,8.90947255116843,18.6197935206331,13.0869021161286,32.088630342997,25.1001910234286,10.1323089469293,23.3615844884451,12.0548797711354,11.5782066732295,10.028855501552,0.311450690543447,-0.321268341918841,-0.513319500710515,0.326608441112755,0.183900681736732,0.247056903562635,-0.488409101276406,-0.245309248173738,0.409466125886529,-0.129956895534196,0.0408033450691822,0.0445738864193168,0.143671662214919,0.409258679399712,-0.0929079269051128,0.0643462792990438,-0.0450926524348506,0.977948982538832,0.550573174528086,-0.340601598809891,-0.0302219656009193,-0.0151143372491536,0.116827001049452,0.0650159609764392,-0.119068166348645,2.2064292197671,3.44476215252621,3.35167840741589,2.5542044310494,2.09083517591182,2.28788375679451,2.14341867327797,2.8992100344431,2.54547317335462,2.78035244802752,2.15907689556228,2.20079452795684,2.48994177706318,2.69292131764819,2.65574130831596,2.21078117582289,1.89194133215823,4.22885885424288,2.5130412970545,1.88232395430779,2.7817090698666,2.59892713451434,1.99177048218261,1.86130941451376,2.93216254038924,-85.1132943501489,49324.6677080058,1633.844524269,6968180.58660705
